step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
12,CASH_IN,907.9879552606982,M107524,107095.80282772804,106496.7288577361,C207524,60174.97578780513,61388.696064339885,0,0
384,CASH_IN,429.8020622816458,C107525,65451.2650190624,64952.09868204696,M207525,24621.838906317083,25225.70333926522,0,0
446,DEBIT,11794.22764307775,C107526,50330.5801606986,39017.16444167113,C207526,156397.78113729676,168070.82340246663,0,0
65,CASH_OUT,6972.853599075844,C107527,146299.44995791925,140179.19627246508,C207527,136737.07817602545,143412.48929798775,0,0
720,CASH_OUT,7370.0017884767985,C107528,10047.18990678508,3029.761931405684,C207528,51953.37655920489,59618.81447612986,0,0
255,TRANSFER,27396.356135542963,C107529,152224.68391637955,125049.5677299122,C207529,166138.9669622202,193899.41899015332,0,0
269,TRANSFER,12741.90809567983,C107530,38278.87492178861,26226.909325676395,C207530,132694.34777128822,145557.44775583845,0,0
624,TRANSFER,15751.59281322669,C107531,5011.623337509041,-10863.183559355752,C207531,175789.255676805,191424.68139198812,0,1
559,CASH_OUT,4047.499931192697,C107532,172275.66397774575,166883.2019778714,C207532,4294.089870396922,7483.867251786207,0,0
677,TRANSFER,7151.9859491393145,C107533,106771.68400186632,98095.39262474462,C207533,133922.3107892262,141492.74351040064,0,0
318,TRANSFER,23684.691211955324,C107534,52818.85278502414,29020.139802501304,C207534,25268.431231450882,48826.80855259966,0,0
235,PAYMENT,6341.944890016639,C107535,24797.761197642078,18253.659511926864,C207535,29904.460625465857,35965.60317244844,0,0
613,CASH_OUT,9496.817662410938,M107536,55908.55713494809,46460.89592906638,C207536,181322.25402328765,191073.96312467923,0,0
742,CASH_OUT,3729.4546154780805,C107537,7366.052224513475,3888.925197113271,C207537,132662.28685952176,136207.6317038409,0,0
61,TRANSFER,3165.7368220812396,C107538,139139.17356182568,136019.0539142186,C207538,7141.426163443621,10070.62602926521,0,0
324,DEBIT,30894.788907414397,C107539,64291.437325845036,32762.91253782209,C207539,58606.898098935424,89949.22784452127,0,0
544,CASH_OUT,5981.078318157668,C107540,142687.72477543447,136311.47601512083,C207540,71265.29819602078,76972.78134397708,0,0
54,CASH_OUT,45759.981293172284,C107541,87023.23862348583,41348.50767169745,C207541,143755.18324916053,189067.8608738642,0,0
240,PAYMENT,553.8546179934722,C107542,120483.93808046023,120023.45720459228,C207542,27862.717479668976,28094.616237076185,0,0
215,TRANSFER,1299.5180990695383,C107543,37183.61453401504,35703.708431597304,C207543,125550.16362993396,127081.71350982526,0,0
525,CASH_OUT,8673.022413891395,C107544,179942.76018421524,171979.44123600403,C207544,85646.23215334897,93739.0759214693,0,0
178,TRANSFER,7861.200580782902,C107545,183945.76483410373,176197.6040584529,C207545,144476.53681767054,152479.59834672324,0,0
311,CASH_OUT,6378.368042390721,C107546,102113.64561082995,95039.88666776565,C207546,88157.4387685248,94612.41045833885,0,0
484,CASH_OUT,1995.7164739813209,C107547,29233.457382318506,26921.96991042715,M207547,158419.52093138226,160712.1938628464,0,0
256,CASH_IN,14858.867617921194,C107548,164597.79305079565,149303.31226460508,C207548,100900.54735221938,116163.07528869213,0,0
390,CASH_IN,4762.924263023748,C107549,102901.34970820528,97415.74896422718,C207549,12282.342323573192,16416.610795657594,0,0
438,DEBIT,8131.184005714019,C107550,147282.93104888595,139118.19786636822,M207550,14301.314674363419,22272.61671033322,0,0
148,CASH_IN,18341.66398401746,C107551,154276.10880678162,136221.65632362626,C207551,72501.25242619225,90889.97452092332,0,0
52,DEBIT,1261.321125852357,C107552,198444.6058666108,197053.75830865002,C207552,164819.91652500024,166032.34701253136,0,0
131,CASH_OUT,201.52587691475145,C107553,84946.33551222926,84461.14460926372,C207553,106505.52609099595,106547.65977844338,0,0
503,TRANSFER,8141.169954652271,C107554,142079.42796920156,134288.37929852156,C207554,46622.68015127613,54734.571694574035,0,0
640,CASH_OUT,1342.1885025456156,C107555,156017.426368812,155339.75603453364,C207555,158935.48167397818,159443.32871815056,0,0
328,TRANSFER,11400.739136456597,M107556,6190.751118139204,-5212.090091347943,M207556,44588.01235393908,56169.91512127086,0,0
161,CASH_OUT,3317.6995624786114,C107557,14919.083323258952,11262.012783770986,M207557,129441.16386636448,132045.1884900581,0,0
254,DEBIT,3676.3038393940574,C107558,5201.04038155198,653.4411550447841,C207558,56305.38589870268,59564.04727291961,0,0
500,CASH_IN,4147.145222746436,C107559,62605.87061019855,58208.558492341,C207559,154657.0064209482,158045.1136205275,0,0
709,TRANSFER,12450.373653278131,C107560,181316.71791860994,168357.70260994733,C207560,12776.310477433306,25271.95906941227,0,0
76,CASH_OUT,42.8980637788876,C107561,113696.6638182141,113492.15881227821,C207561,155506.18171158838,155986.22686967533,0,0
401,CASH_OUT,7432.172283670391,C107562,169651.06660384417,161991.81975628162,C207562,145681.58009286446,152963.86625141845,0,0
162,TRANSFER,8903.886833141878,C107563,171355.55130542783,162925.92033546607,M207563,21294.004329176896,29929.952840029582,0,0
689,CASH_OUT,3336.623980668311,C107564,136530.0578515205,131916.39951596124,C207564,36691.68517524821,39801.49854923833,0,0
680,TRANSFER,9561.812722137147,C107565,93938.50525384171,85205.18166674607,C207565,161503.0445236971,172050.2466425876,0,0
90,TRANSFER,5835.208302522448,C107566,72685.26130673927,67096.08745526553,C207566,2448.9014081159553,7954.623635551627,0,0
79,CASH_OUT,222.76373489345056,M107567,119085.0161862506,118611.70812973946,C207567,51566.65459573611,51851.30626447053,0,0
356,DEBIT,867.1334294088036,C107568,2060.6683044773313,641.7504987978277,C207568,168668.05018586793,169066.22383530092,0,0
267,DEBIT,11188.301667416697,C107569,169870.54106579078,158976.1659265555,C207569,62283.8558059392,73315.6330609586,0,0
742,TRANSFER,3465.4873812356145,C107570,16464.632810584524,13190.634688919237,C207570,112441.44629255334,116700.49302617225,0,0
425,CASH_OUT,10805.400710629647,C107571,115209.24159100305,104252.07033682817,M207571,55565.70427496061,66988.08444286557,0,0
381,TRANSFER,13055.60137960164,C107572,94347.6333398985,80957.16021169082,C207572,5818.635373066683,19065.56560985708,0,0
19,CASH_OUT,3498.079605012127,C107573,171010.58972515663,168021.11829960637,C207573,124798.00968055526,128374.78905436202,0,0
218,DEBIT,3519.307300514285,C107574,156342.1599633332,152521.10760301232,C207574,168817.9636071083,171807.34712326076,0,0
526,TRANSFER,2075.2459379188153,C107575,11134.14391097931,9574.868898609604,C207575,152978.64325949378,155672.13543742205,0,0
531,PAYMENT,4080.736535484214,M107576,107429.47396246446,102979.48494944982,C207576,155016.26703184168,159303.75101586647,0,0
423,CASH_OUT,10806.732628786376,C107577,118694.89380268092,108014.20981459712,C207577,147858.21119675145,159037.33573642993,0,0
573,TRANSFER,2574.265525455357,C107578,28598.877527113807,25653.543342228404,M207578,194941.03254309882,197351.06339484156,0,0
530,CASH_OUT,2196.5409891702266,C107579,137358.51725185363,134823.38798403053,C207579,165186.89093514282,167422.8585047392,0,0
682,DEBIT,16715.143771991556,C107580,61096.59182027456,45126.622254656846,C207580,112423.42252651652,128806.61909657875,0,0
225,PAYMENT,3928.602141031272,C107581,93101.7986127489,89375.5813935749,C207581,46982.74397360751,50608.71410651227,0,0
30,TRANSFER,21381.39210244996,C107582,61704.0361451068,40598.727613141935,C207582,104981.07480247226,126983.89049660586,0,0
375,DEBIT,5121.242352010594,C107583,49651.30122065033,45595.4418806528,C207583,142113.2677854899,147222.1679380807,0,0
4,TRANSFER,378.84792191405546,C107584,108208.4281494899,107700.01311970393,C207584,135560.2052463678,136059.54334321318,0,0
8,TRANSFER,9367.63221440747,M107585,106340.0367512587,96362.78647548238,C207585,185436.63692468128,195157.48618229307,0,0
629,DEBIT,43186.40802528931,C107586,96354.62077182204,52798.81299544244,M207586,622.8751804926436,43429.15245202524,0,0
510,PAYMENT,1830.7610403268868,C107587,156598.8970177443,154898.37449937555,C207587,188663.86725283455,189534.17539955952,0,0
396,PAYMENT,942.0896578558587,C107588,148118.7371030364,147028.54868961786,C207588,70057.5282558801,70515.77942917508,0,0
78,TRANSFER,6834.381937222826,M107589,84321.08601032336,77640.33449502288,C207589,192206.81485834092,198798.01846492547,0,0
668,CASH_OUT,10297.408791152102,C107590,105093.35823746791,94948.30902939041,C207590,69266.87056292316,80136.42299704699,0,0
278,TRANSFER,6840.578532235601,C107591,170069.28946777614,162842.6715585298,C207591,146206.31885187843,152351.19936764045,0,0
16,TRANSFER,175.26140804559867,C107592,167267.06923168123,167764.63884356167,C207592,199576.1822170589,199732.13847293417,0,0
32,PAYMENT,9260.286170377529,C107593,192402.06978660394,182826.60892069974,M207593,34643.68375468032,43760.71263729082,0,0
533,CASH_OUT,10428.526596857168,C107594,186168.60269062713,176213.13005745228,M207594,64811.825234353135,75441.62436960339,0,0
515,TRANSFER,215.1976805572146,C107595,86534.69046120581,85816.4609558472,C207595,165455.39921177994,165731.130104198,0,0
518,TRANSFER,3620.2674225059327,C107596,43384.732722765795,39667.20233268754,C207596,145237.32159345358,149150.0597364304,0,0
474,PAYMENT,14548.035526679536,C107597,27469.654660230502,12743.012147897653,C207597,167877.78832964145,182350.78641850807,0,0
189,CASH_OUT,5473.071837875972,C107598,60077.44829761003,53453.320657507065,M207598,76481.5501988651,82815.35914107862,0,0
341,TRANSFER,3010.143189893862,M107599,187915.33018860687,185107.1706719717,C207599,172528.25626538432,175086.81478037016,0,0
532,DEBIT,12850.584648464075,C107600,23854.761057577067,11335.948687082247,C207600,120335.21675901995,133785.99312608354,0,0
471,CASH_OUT,16614.29825337847,C107601,40974.771344315704,24909.391386426705,C207601,3691.1920443325253,20191.5821056812,0,0
361,CASH_OUT,2087.4093672331414,C107602,125444.43500436995,123695.64378354317,C207602,93895.45756387933,96328.98111105489,0,0
127,TRANSFER,3429.5454142832286,C107603,185643.8513905826,181320.20719633988,C207603,10542.732519973819,14174.81265620312,0,0
314,DEBIT,3988.0290611858577,C107604,81207.34976474111,77508.67787717334,C207604,108454.47293640174,112476.28462633541,0,0
701,CASH_OUT,550.4669330681897,C107605,51499.005531065035,50595.549962628975,C207605,178690.59028758702,178502.85998674485,0,0
216,PAYMENT,7877.426108120424,C107606,170988.66021703972,163255.2755603001,C207606,121100.38252623705,129494.34463528439,0,0
620,CASH_OUT,432.57390876881874,C107607,56435.40328686367,56730.910510926355,C207607,83553.41583323547,84090.61238366667,0,0
40,CASH_OUT,3247.9095977411794,C107608,59937.66291828271,56087.93625627377,C207608,17647.7105460362,21427.43530853649,0,0
531,TRANSFER,30789.38733591757,C107609,145928.63051284567,115816.0462053561,C207609,193224.05168811855,224087.36623786608,0,0
305,DEBIT,7783.819844476303,C107610,158324.23510767374,150401.4174505718,M207610,102896.92172544127,110915.91355545029,0,0
96,TRANSFER,8714.479535729364,C107611,123914.21736024301,115094.928774486,C207611,115667.31936505396,123965.92460036045,0,0
113,PAYMENT,20198.920072784345,C107612,47427.97701960595,27933.785355953863,C207612,45045.32518907309,64865.19970851143,0,0
45,CASH_OUT,10570.510959067622,C107613,71714.38414358551,60601.32868254052,C207613,41700.76875616822,52240.09093349636,0,0
389,TRANSFER,15679.110172387313,C107614,127064.42169497127,111202.48796248615,C207614,139897.0565012887,155733.95468459913,0,0
271,TRANSFER,47556.95911607599,C107615,112762.62112155306,65493.95363247777,C207615,137906.6969094488,185094.38332149806,0,0
35,PAYMENT,13252.95663954743,C107616,184943.6554692826,171145.17331823797,C207616,64290.5301285223,77373.47572046754,0,0
420,CASH_OUT,4982.350045317965,C107617,60021.89127686674,55235.84521942857,C207617,63165.851404974615,67997.0053448913,0,0
84,CASH_OUT,4381.312431263924,C107618,19672.007328173848,15601.227447388152,C207618,121097.03325703254,125595.69631868214,0,0
51,TRANSFER,17602.1302476056,C107619,193071.00276539836,175288.2891302672,M207619,149821.04165275558,167542.54696505074,0,0
579,PAYMENT,3986.4958947395717,C107620,18837.3358365417,14607.573799672124,C207620,135946.76755813663,140148.67587156684,0,0
392,TRANSFER,15233.459158847529,M107621,192278.60092968837,177028.32053795742,C207621,75546.75820633164,90110.96146881203,0,0
609,CASH_OUT,19379.704496124556,C107622,101860.49135784905,82442.18825548673,C207622,168124.28590727848,187088.18737315305,0,0
308,PAYMENT,9296.820085769366,C107623,178878.7802879388,169561.02059564533,C207623,89218.40360983269,98460.66901228298,0,0
365,CASH_OUT,14666.005182379635,M107624,185403.5530018318,170736.02848889367,C207624,187509.20249174684,202016.43156541637,0,0
352,TRANSFER,9795.459740037999,C107625,14240.251380457947,4347.218812447603,M207625,127944.81309078494,137644.24152620035,0,0
374,TRANSFER,4920.529022428638,C107626,6141.611234993505,62.91346058930708,C207626,86159.66356746267,90538.24449415473,0,0
48,TRANSFER,1255.3977076921574,C107627,24082.601401156368,23423.562861474264,C207627,87407.43405772082,87807.86750422118,0,0
283,CASH_OUT,4294.358104343247,C107628,64374.60229180587,59493.58675674061,M207628,115766.09738337458,119976.18677419703,0,0
593,TRANSFER,15314.011472754988,C107629,38613.59419646353,23247.987614400812,C207629,57211.22350571315,71971.55568591233,0,0
371,TRANSFER,2924.7588283487967,C107630,63161.143289115666,60760.38928421053,C207630,51351.85787536476,53870.003992236074,0,0
332,CASH_OUT,200.04384829157993,C107631,76999.93020584002,76241.98765733617,C207631,143594.38154940886,144029.01368847748,0,0
691,CASH_OUT,1009.6263124738849,C107632,110309.70402793086,109293.66031515537,C207632,35179.362387304725,35613.782991035485,0,0
352,CASH_OUT,6078.212499670166,C107633,137608.11314515545,132666.14345380574,C207633,170393.42950639033,176621.57953385112,0,0
138,PAYMENT,7333.283426892477,C107634,48100.60855639189,40599.01590214513,C207634,125771.4319132616,133162.75854289305,0,0
710,DEBIT,2592.701142873107,C107635,116377.83108832613,113234.41345646417,C207635,134109.56917815658,137448.60250570322,0,0
73,CASH_OUT,7555.720802239819,C107636,156510.2809319508,148592.25913887905,C207636,45620.983858900036,52703.34291157784,0,0
550,TRANSFER,1596.8059976753157,C107637,162368.79909752167,160663.876931582,C207637,75981.98631464674,78200.44435729164,0,0
409,CASH_OUT,3787.451316698419,M107638,35848.04165753657,31906.267308563918,C207638,133091.7079066709,136915.15763530103,0,0
324,DEBIT,2056.478407797509,C107639,36897.64625409919,35669.251595125854,M207639,147675.4701526649,149783.2385892284,0,0
343,TRANSFER,9587.974832790893,C107640,67154.73954804601,57874.99757113976,C207640,101257.48273137116,110496.5853230621,0,0
622,DEBIT,25600.489659874256,C107641,26053.138314348987,49.24529409520909,C207641,107950.41504304223,133071.2168597881,0,0
68,TRANSFER,2100.2585055426875,C107642,144211.68260815417,142085.03181400883,C207642,62394.776970835956,64380.79000161436,0,0
547,TRANSFER,7261.125846193192,C107643,62565.21044860228,56658.08833920592,C207643,139815.69281956417,147290.9821466099,0,0
133,PAYMENT,5500.021587337159,C107644,23077.137968800154,17884.07047816874,C207644,57361.18411211364,63506.21583432942,0,0
369,DEBIT,2532.6477387746354,C107645,54083.442371956924,51695.370380263244,C207645,52423.83209628092,54123.3979439884,0,0
403,CASH_OUT,10793.035260568955,C107646,12093.841020966289,1733.7697881849354,C207646,18138.861629784133,28436.9041019599,0,0
34,CASH_OUT,33910.02139911135,C107647,20211.938523965746,-12925.833075969706,C207647,74966.8185436922,108257.97103081318,0,1
477,PAYMENT,11086.878982421102,C107648,86291.42766715921,75461.05368482233,M207648,154913.55954895495,166092.51300865645,0,0
350,TRANSFER,3232.5134241989526,C107649,172977.0871187195,169432.83014749494,C207649,51941.7906539869,55519.384288692425,0,0
263,DEBIT,2988.058910273192,C107650,55309.60685303279,51915.9161653779,C207650,133001.86452414194,136036.7138716348,0,0
741,PAYMENT,10786.574645273527,C107651,68875.34304154987,58920.38917894062,C207651,188787.00316391725,198889.0659029765,0,0
492,CASH_OUT,332.89875933302864,C107652,180937.67466153312,180325.27850042842,C207652,171392.90170593667,172150.70670113372,0,0
358,DEBIT,19275.98153154561,C107653,154282.6761897227,134674.2504542229,C207653,6753.328534821224,26046.86462393479,0,0
7,CASH_OUT,11129.829479780614,C107654,132736.42338362033,121775.11320843395,C207654,18886.375132439094,30024.494476911586,0,0
106,CASH_OUT,604.1915225660035,C107655,63210.19513055146,62982.36269308105,M207655,164146.3204707525,164955.07673264528,0,0
34,TRANSFER,3375.0102092337324,C107656,53281.472444859326,50017.846797526254,C207656,199675.0904388299,203508.11937669394,0,0
446,CASH_OUT,2964.5563390472144,C107657,181326.6911863578,179294.75122579085,C207657,176314.29183356636,179215.40282165736,0,0
701,TRANSFER,464.601431356557,C107658,124082.33849096386,124075.89525911547,C207658,27905.290956935547,27926.411554489627,0,0
593,CASH_OUT,13711.408333145624,C107659,111622.17709527828,98410.61185677753,C207659,45493.7597200479,59317.64501210158,0,0
